,Stance,Text,Title
522,,@unuclearance @mod_russia Не скромничайте. Я попрошу их вас в штаб пригласить и все вам расчехлить.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
523,,"@A_zee7 @mod_russia Ohh, don`t worry ) everybody knows about that stupid fail already",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
524,,@mod_russia это из какой игры ?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
525,,@mod_russia @ARTEM_KLYUSHIN Вам уже никто не верит!,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
526,,"@VUglov @mod_russia Это их официальный ответ? Из него следует, что они согласны с нашими обвинениями!! Как и с точн… https://t.co/f9Vq6RYm55",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
527,,"@milenial7 @mod_russia Распятый мальчик, говорите? https://t.co/Cml643rGCS с помощью @YouTube",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
528,,@mod_russia It's evident the Russian defense spends too much time gaming and not enough time on the facts -,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
529,,@VUglov @mod_russia Все ваши аргументы. Почитайте переписку.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
530,,"@mod_russia Зачем Вы вообще ведёте твиттер?
Делали бы заявления по телевизору, там даже если и обосретесь, то кредит доверия слишком велик",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
531,,"@MarinaVikto @mod_russia Так Вы ни одного раза на прямо поставленный вопрос ответить не можете, Марина. Начинаете п… https://t.co/vOQYBotOWg",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
532,,@mod_russia разжалуйте Конашенкова в рядовые и отправьте на штурм Абу Кемаля ))),#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
533,,"@MarinaVikto @mod_russia Что, Марина, Вам вообще нечего ответить по существу вопроса? Что же Вы? 
Вы вообще не смот… https://t.co/Jjwsn0SESq",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
534,,@mod_russia minecraft!!! so what pixel is what here?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
535,,@MarinaVikto @mod_russia Так напишите же координаты каждого снимка? Что-то? Не можете прочитать?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
536,,"@EricHurtmann @MarinaVikto @DVerkhovskiy @mod_russia Не знаю, в чём он там клялся. Я просто открывал укрСМИ (и запа… https://t.co/TOzeYzpPmU",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
537,,"@MarinaVikto @bell_mess @mod_russia Вы до последнего упирались, пока я вас носом в скрит и видео не тыкнул. Патриот… https://t.co/FYBGJmhZWZ",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
538,,@VUglov @mod_russia Я полностью доверяю Минобороны. Координаты написаны. Угомонитесь уже. 😂,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
539,,"@mod_russia Зовите Чудинова. Может,он вам неоспаримые доказательства хоть начитает",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
540,,@mod_russia Всё намного хуже: они Дагона вызвали! https://t.co/XAvUxjvjy0,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
541,,@mod_russia В третий раз взмахнула Василиса рукавом😀 ))),#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
542,,"@VUglov @mod_russia Ещё как доверяю. И где ваши данные их ""неоднократного вранья""?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
543,,"@VUglov @mod_russia По вашим критериям, можно отмести все ""доказательства"" США, или они вам оригиналы присылали? Ну… https://t.co/kqbzueRNRO",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
544,,@mod_russia а че такой кипишь?мо каждый день обсираются а на игрулю повелись,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
545,,"@soldier_moskva @mod_russia @amicableru Была подстава! Поднять на смех Минобороны, тем самым нивелируя прошлые его… https://t.co/CQG0o8TMEm",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
546,,"@mod_russia да-да, мы тоже все ждем c 130 gunship simulator ) Спасибо, что рассказали об этой шикарной игре)",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
547,,"@MarinaVikto @mod_russia Какие именно аргументы Вам смешны, Марина? Процитируйте их, а потом - ответьте на каждый.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
548,,"@MarinaVikto @mod_russia Вы можете доказать, что Вы - зрячая, умная и честная, если сможете на опубликованных фото… https://t.co/4Crw987j4K",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
549,,"@mod_russia это из ""Безумного Макса""?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
550,,@mod_russia #propaganda . Here’s the real story: https://t.co/7ZBVph6VTW,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
551,,"@MarinaVikto @mod_russia Отнюдь:
https://t.co/sQFXZ18hgr",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
552,,"@VUglov @mod_russia Василий, вам предоставили факты, неоспоримые. Российские спецслужбы не занимаются тиражирование… https://t.co/3ZT8IjPhSW",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
553,,"@mod_russia Ну про ИГИЛ(Запрещенная в РФ террористическая органижация) то ясно, а Gunship Simulatore то причём?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
554,,"@mod_russia Убогие, вам мало было сегодняшнего позора?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
555,,@mod_russia isnt that from a game??,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
556,,@155163 @mod_russia Генерал Джеймс Мэттис сейчас бы тебя одобрительно по щеке похлопал за поддержку https://t.co/zpuVpUStM7,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
557,,"@mod_russia Создатель Gunship Simulator ответил на показ Минобороны кадра из игры
 https://t.co/0nY8Gcy2d3",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
558,,"@mod_russia Погоны! Идите уже домой, хватит позора на сегодня. И перестаньте выставлять мою страну на посмешище!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
559,,"@VUglov @mod_russia Ваши аргументы СМЕШНЫ, видите, основное я запомнила.))",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
560,,@mod_russia @i_korotchenko Америкосам на всё насрать,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
561,,@mod_russia Хотя,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
562,,@robotubiyca @mod_russia Измученная такса,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
563,,"@MarinaVikto @mod_russia А как Вы проверили, что координаты на фото соответствуют времени и месту, в которых фото б… https://t.co/KcdfplZsmJ",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
564,,"@bell_mess @crass010 @mod_russia Офицер, не русопатриот, неподкупный и нечестный. Ты такой противоречивый..",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
565,,@mod_russia а т.е. звезде,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
566,,"@VUglov @mod_russia Вы слепой и глупый, что я могу вам доказать?))",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
567,,@mod_russia War Thunder или World of Tanks? Посоветуйте как профессионалы в играх?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
568,,@VUglov @mod_russia И что же они ответили?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
569,,"@mod_russia ГОВНА то сколько у людишек...ЛЮБИТЕЛИ ПРАВДЫ, а не слетать бы вам в Сирию и посмотреть своими глазами н… https://t.co/4coCtvwQRi",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
570,,"@MarinaVikto @mod_russia Марина, ну что же Вы. Вам совсем нечего ответить на прямо поставленные вопросы? Сдались? Впрочем, это ожидаемо.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
571,,"@mod_russia Всем и так ясно, что минобороны РФ сотрудничает с ИГ!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
572,,"@mod_russia Каждый раз думаешь, что дно пробито, но нет 😂",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
573,,@EricHurtmann @DVerkhovskiy @mod_russia Куда Эдти?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
574,,"@Rinzai3 @mod_russia Так официально в ИГИЛ больше 5 тысяч граждан РФ.Приедут домой,расскажут тебе)",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
575,,"@mod_russia Шо, опять?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
576,,@MarinaVikto Командование Коалиции #США прокомментировало на неудачную пропагандистскую попытку Минобороны #РФ. https://t.co/JKIiLf1rdr,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
577,,"@mod_russia Ну, МО хотя бы напрягло прямые извилины и додумалось не вставлять сапера",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
578,,"@crass010 @bell_mess @mod_russia Чао, не знаю кто.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
579,,"@MarinaVikto @mod_russia Вот и расскажите, Марина, пожалуйста, как Вы определили, что на фото - караван боевиков, к… https://t.co/IK6m1F2ajc",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
580,,@VUglov @mod_russia включайте мозги )) или что там у вас вместо них?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
581,,"@mod_russia А че так гражданского сотрудника обвиняете, с вами, преступниками, гражданам опасно сотрудничать?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
582,,@BorodaSeraya А почему о вывозимых боевиках и оружии никто не должен был узнать? Тухлое оправдание. И США ещё что-т… https://t.co/ZySvqfDLpi,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
583,,@mod_russia #FakeNews. Here’s the real story: https://t.co/7ZBVph6VTW,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
584,,@mod_russia странно,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
585,,"@mod_russia Интересная графика, ссылка на торрент есть?)",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
586,,"@mod_russia Министра обороны в отставку, это минимум. Никакие прошлые заслуги такое покрыть не смогут. Это не смешно нихера.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
587,,@mod_russia Серьезно?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
588,,"@VUglov @mod_russia 😂 😂 😂 Ошибка в отчете. Я вам таких ""доказательств"" могу на всех политиков мира накидать! А где… https://t.co/pOfqX1u1NA",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
589,,"@MarinaVikto @mod_russia То есть координат Вы на съемках не нашли, хотя сперва и написали об этом… а с Вами забавно… https://t.co/7fb9PeHvCt",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
590,,"@mod_russia AC-130 Gunship Simulator: Special Ops Squadron, released in 2015 by the Byte Conveyor game studio.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
591,,@unuclearance @mod_russia Не поняла сочетание слов.,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
592,,"@mod_russia А американца привет!  Периметр или Dead Hand еще никто не отменял, поляжите всем миром.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
593,,@VUglov @mod_russia Вы уже пообщались с Минобороны? Или продолжаете настаивать на своих глупых аргументах?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
594,,"@VUglov @mod_russia Да, особенно их отсутствие! Василий.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
595,,@mod_russia Опозорились дебилы,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
596,,@MarinaVikto @mod_russia А что же Вы увидели на фото? Какие факты там видны?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
597,,@nefotograf_rb @belamova @mod_russia https://t.co/y11r24FtmT,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
598,,"@MarinaVikto @DVerkhovskiy @mod_russia Пруфанешь по американским войскам в Украине,или начнешь ссылки на рашутудей и лайфшлюх кидать?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
599,,@Sergey_ig27e @mod_russia Бот долбоеб,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
600,,"@MarinaVikto @mod_russia И чем Вы можете подтвердить, что на подписях к фото - правда?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
601,,"@MarinaVikto @mod_russia А меня это не интересует. Что там с враньем Минобороны, Марина?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
602,,@mod_russia 💩,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
603,,"@mod_russia Вы не минобороны, а комбинат макаронных изделий.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
604,,@mod_russia неопровержимые доказательства бомбежки от игил! https://t.co/CMkHViMhXj,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
605,,"@mod_russia Не парьтесь, выкладывая очередные картинки, ватные схавали ваш фейк на росТВ. А в твиттере разумные люд… https://t.co/0RhcXj4CJf",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
606,,@mod_russia на последней точно не тараканы в районной российской больницы?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
607,,@mod_russia @RussiaInUSA  https://t.co/nm4GSUr2Kn,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
608,,@mod_russia И пригороды Дамаска зачистили... https://t.co/hrMf85RwMI,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
609,,@mod_russia А это из какой компьютерной игры взято?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
610,,"@MarinaVikto @mod_russia Молодец, я бы тоже так хотел 😔",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
611,,"@MarinaVikto @bell_mess @mod_russia Мадам, гораздо честнее признать косяк какой-нибудь жертвы ЕГ, чем отрицать очев… https://t.co/RZ8KvMuAJJ",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
612,,"@MarinaVikto @mod_russia Ну раз вопросы тупые, то Вам несложно будет ответить хоть на один, верно? Так где были фотки Минобороны сделаны?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
613,,@Mr_Lumin @mod_russia Sims,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
614,,@mod_russia Blurry b&amp;w images anyone could make?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
615,,"@EricHurtmann @DVerkhovskiy @mod_russia 😂 😂 Тогда, на выход!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
616,,"@mod_russia не позорились бы уже, а",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
617,,"@mod_russia А пройдя по ссылке в описании вы получите 200 голды, с которой куда легче нагибать ИГИЛ",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
618,,@MarinaVikto @mod_russia На кой чёрт нужно размыливать неопровержимое доказательство?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
619,,"@soldier_moskva @Antigonnia @mod_russia @amicableru на мой взгляд это был фейковый скриншот.
фейс у миноб выглядит… https://t.co/LZvoIhYGU8",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
620,,"@MarinaVikto @mod_russia в черный списочек тебя, топитель за дебилов и мудаков. Гг",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
621,,@MarinaVikto @mod_russia А мнение Минобороны - и Ваше мнение - на чем основано? На фотографиях? Фотографиях чего? В… https://t.co/U2NsI6DjCi,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
622,,"@crass010 @mod_russia Это вообще другое фото, у вас со зрением как?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
623,,"@MarinaVikto @mod_russia Не стесняйтесь, Марина, отвечайте на поставленные вопросы!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
624,,"@mod_russia Так почему нельзя как положено по уставу ,накрыть.?",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
625,,"@VUglov @mod_russia Нет, я только заголовки почитала. 😂",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
626,,"@xujovyj_voznes @mod_russia Вы с детского сада, или со зрением что?! 😂",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
627,,"@EricHurtmann @MarinaVikto @DVerkhovskiy @mod_russia Пока что все разговоры про ""колонну РФ техники в кол-ве 200 ед… https://t.co/bWFJoGwKJK",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
628,,"@belamova @mod_russia Пох, главное цели определены",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
629,,@mod_russia  https://t.co/JSb3lcSRD0,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
630,,"@VUglov @mod_russia Я не видела придумок Минобороны, и вы мне это, кстати, не доказали.))",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
631,,@mod_russia https://t.co/TcVGtVV24R,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
632,,"@VUglov @mod_russia Но, если до вас не доходит.. Едет караван боевиков из Сирии, спокойно себе, на подконтрольной в… https://t.co/K4W3nUTQfj",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
633,,"@mod_russia Граждане дачники, поймите! Эта новость для колхозников!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
634,,"@MarinaVikto @mod_russia «Я все вижу и понимаю, но ничего объяснить не могу». Понятно. Вы на опубликованные Минобор… https://t.co/utIzXdCpUU",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
635,,"@VUglov @mod_russia А меня интересуют основания, на которых иностранные политики обвиняют Россию. Особенно, когда этих оснований нет.",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
636,,"@BorodaSeraya С террористами в Сирии покончит Сирия и Россия🇷🇺.А чем там занимались США три года, становится понятн… https://t.co/IAsQk4wOAe",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
637,,@mod_russia Из какой игры скриншоты?,#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
638,,"@bell_mess @mod_russia Уже писала я, случайно зашли в американскую папку. 😂 😂 Глупо, конечно. Но, они исправились!",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
639,,"@MarinaVikto @mod_russia Марина, что Вы можете увидеть на фотках, которые Минобороны почему-то называет «неоспоримы… https://t.co/A5QrZrPiA0",#СИРИЯ Минобороны России публикует неоспоримое подтверждение обеспечения Соединенными Штатами прикрытия боеспособны… https://t.co/auTz1EBYX0
